Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Quantity,Sales
CA-2019-111962,Evan Bailliet,Consumer,29-Sept-19,Washington,98115,Office Supplies,04-Oct-19,5,7,$817.8
CA-2019-122931,Suzanne McNair,Corporate,29-Sept-19,Pennsylvania,19134,Furniture,03-Oct-19,4,3,$476.4
,,,,,,Office Supplies,03-Oct-19,4,24,"$1,882.2"
CA-2019-124856,Lisa DeCherney,Consumer,29-Sept-19,New York,10011,Furniture,03-Oct-19,4,4,$117.4
,,,,,,Office Supplies,03-Oct-19,4,14,"$1,492.0"
CA-2019-126683,Paul Prost,Home Office,29-Sept-19,Washington,98115,Furniture,01-Oct-19,2,11,"$2,355.0"
CA-2019-146969,Arthur Prichep,Consumer,29-Sept-19,California,90045,Furniture,03-Oct-19,4,2,$204.6
,,,,,,Office Supplies,03-Oct-19,4,6,$77.4
,,,,,,Technology,03-Oct-19,4,2,$686.3
CA-2019-107153,George Zrebassa,Corporate,28-Sept-19,Massachusetts,01841,Office Supplies,03-Oct-19,5,3,$46.3
CA-2019-114335,Xylona Preis,Consumer,28-Sept-19,Florida,33021,Furniture,03-Oct-19,5,4,$337.1
CA-2019-125136,Keith Dawkins,Corporate,28-Sept-19,North Carolina,28314,Office Supplies,03-Oct-19,5,10,$106.9
CA-2019-120887,Thomas Seio,Corporate,27-Sept-19,New Jersey,07601,Furniture,03-Oct-19,6,3,$87.5
US-2019-133130,Thea Hendricks,Consumer,27-Sept-19,California,92037,Furniture,01-Oct-19,4,5,$603.9
,,,,,,Office Supplies,01-Oct-19,4,2,$82.0
CA-2019-115049,Michael Moore,Consumer,26-Sept-19,Illinois,60623,Technology,01-Oct-19,5,11,$153.8
CA-2019-115133,Dianna Arnett,Home Office,26-Sept-19,Ohio,43130,Office Supplies,30-Sept-19,4,10,$49.6
,,,,,,Technology,30-Sept-19,4,2,$3.2
CA-2019-127586,Christopher Schild,Home Office,26-Sept-19,Washington,98115,Office Supplies,30-Sept-19,4,2,$310.1
CA-2019-132451,Karen Ferguson,Home Office,26-Sept-19,California,92105,Furniture,27-Sept-19,1,3,$585.6
,,,,,,Office Supplies,27-Sept-19,1,3,$19.4
CA-2019-144974,Craig Molinari,Corporate,26-Sept-19,Pennsylvania,19140,Furniture,30-Sept-19,4,1,$21.2
,,,,,,Office Supplies,30-Sept-19,4,11,$47.3
CA-2019-164385,Nicole Brennan,Corporate,26-Sept-19,Pennsylvania,19134,Office Supplies,01-Oct-19,5,3,$144.0
US-2019-151925,Kean Takahito,Consumer,26-Sept-19,California,90049,Furniture,01-Oct-19,5,2,$145.6
US-2019-152723,Henry Goldwyn,Corporate,26-Sept-19,Texas,75150,Office Supplies,26-Sept-19,0,1,$0.9
CA-2019-141355,Barry Franz,Home Office,25-Sept-19,Colorado,80013,Office Supplies,30-Sept-19,5,2,$14.6
US-2019-112914,Michelle Tran,Home Office,25-Sept-19,Texas,77041,Furniture,30-Sept-19,5,2,$300.5
,,,,,,Office Supplies,30-Sept-19,5,12,$39.8
CA-2019-123344,Julia Dunbar,Consumer,24-Sept-19,California,94109,Office Supplies,29-Sept-19,5,4,$212.0
CA-2019-113964,Julie Prescott,Home Office,23-Sept-19,New York,10011,Office Supplies,30-Sept-19,7,4,$18.5
CA-2019-116904,Sanjit Chand,Consumer,23-Sept-19,Minnesota,55407,Office Supplies,28-Sept-19,5,17,"$9,900.2"
CA-2019-147900,Jim Kriz,Home Office,23-Sept-19,Ohio,44107,Office Supplies,28-Sept-19,5,9,$28.8
CA-2019-148369,Thea Hudgings,Corporate,23-Sept-19,Delaware,19711,Office Supplies,27-Sept-19,4,4,$11.1
CA-2019-163559,Shui Tom,Consumer,23-Sept-19,New York,10035,Office Supplies,28-Sept-19,5,3,$139.4
CA-2019-163650,Thomas Thornton,Consumer,23-Sept-19,Delaware,19901,Office Supplies,25-Sept-19,2,6,$44.3
US-2019-134733,Brian Moss,Corporate,23-Sept-19,California,92037,Furniture,28-Sept-19,5,3,$436.0
,,,,,,Technology,28-Sept-19,5,2,$84.0
CA-2019-103191,Vivek Grady,Corporate,22-Sept-19,Illinois,60653,Office Supplies,27-Sept-19,5,3,$331.5
CA-2019-127488,Maribeth Schnelling,Consumer,22-Sept-19,Florida,33433,Office Supplies,24-Sept-19,2,2,$4.6
CA-2019-156160,Adam Shillingsburg,Consumer,22-Sept-19,New York,10035,Furniture,29-Sept-19,7,7,$677.0
,,,,,,Office Supplies,29-Sept-19,7,5,$17.0
CA-2019-158225,Sanjit Engle,Consumer,22-Sept-19,California,95123,Office Supplies,28-Sept-19,6,7,$210.1
CA-2019-117478,Larry Hughes,Consumer,21-Sept-19,Pennsylvania,19140,Office Supplies,24-Sept-19,3,3,$6.6
CA-2019-124513,Sara Luxemburg,Home Office,21-Sept-19,New York,10011,Office Supplies,25-Sept-19,4,3,$66.0
CA-2019-125514,Brian Moss,Corporate,21-Sept-19,Nebraska,68104,Office Supplies,22-Sept-19,1,6,$68.7
CA-2019-153969,Herbert Flentye,Consumer,21-Sept-19,California,94109,Office Supplies,25-Sept-19,4,22,$211.3
,,,,,,Technology,25-Sept-19,4,2,$240.0
CA-2019-168823,Matt Abelman,Home Office,21-Sept-19,Pennsylvania,19143,Office Supplies,24-Sept-19,3,12,$32.2
US-2019-135972,Jack Garza,Consumer,21-Sept-19,Washington,98198,Technology,23-Sept-19,2,5,"$2,046.4"
US-2019-166310,Joni Sundaresam,Home Office,21-Sept-19,Texas,75043,Furniture,23-Sept-19,2,2,$8.5
CA-2019-120411,Sarah Brown,Consumer,20-Sept-19,Illinois,60653,Furniture,23-Sept-19,3,5,$493.4
,,,,,,Technology,23-Sept-19,3,2,$11.1
CA-2019-125997,Mitch Webber,Consumer,20-Sept-19,New York,10011,Furniture,23-Sept-19,3,4,"$1,433.4"
,,,,,,Office Supplies,23-Sept-19,3,7,$106.2
,,,,,,Technology,23-Sept-19,3,14,"$1,979.9"
CA-2019-126480,Henry Goldwyn,Corporate,20-Sept-19,California,92024,Office Supplies,24-Sept-19,4,2,$8.6
CA-2019-133704,Michelle Arnett,Home Office,20-Sept-19,California,90004,Office Supplies,26-Sept-19,6,7,$64.2
CA-2019-151953,Dorothy Badders,Corporate,20-Sept-19,Florida,32216,Office Supplies,25-Sept-19,5,2,$2.8
CA-2019-156433,Erica Smith,Consumer,20-Sept-19,California,94110,Office Supplies,26-Sept-19,6,6,$31.7
CA-2019-166744,Duane Noonan,Consumer,20-Sept-19,Maryland,21044,Furniture,24-Sept-19,4,6,$527.2
,,,,,,Technology,24-Sept-19,4,2,$60.0
US-2019-134614,Philip Fox,Consumer,20-Sept-19,Illinois,61701,Furniture,25-Sept-19,5,6,$617.7
CA-2019-127299,John Lee,Consumer,19-Sept-19,North Carolina,28205,Office Supplies,24-Sept-19,5,6,$67.3
,,,,,,Technology,24-Sept-19,5,3,"$2,625.0"
CA-2019-132787,Mike Caudle,Corporate,19-Sept-19,Washington,98115,Office Supplies,23-Sept-19,4,6,$92.5
CA-2019-138177,Neil Ducich,Corporate,19-Sept-19,Arizona,85224,Furniture,24-Sept-19,5,1,$73.9
CA-2019-156601,Frank Atkinson,Corporate,19-Sept-19,California,90805,Office Supplies,24-Sept-19,5,2,$7.2
CA-2019-159849,Jim Kriz,Home Office,19-Sept-19,California,94110,Office Supplies,19-Sept-19,0,3,$5.7
CA-2019-168130,Bill Shonely,Corporate,19-Sept-19,New York,10011,Furniture,19-Sept-19,0,7,$887.1
US-2019-106992,Sean Braxton,Corporate,19-Sept-19,Texas,77036,Technology,21-Sept-19,2,10,"$5,579.9"
CA-2019-103940,Bradley Nguyen,Consumer,17-Sept-19,Washington,98103,Furniture,21-Sept-19,4,2,$35.3
,,,,,,Office Supplies,21-Sept-19,4,10,$225.5
CA-2019-112851,Nick Radford,Consumer,17-Sept-19,California,91911,Office Supplies,21-Sept-19,4,3,$182.9
CA-2019-131947,Joseph Airdo,Consumer,17-Sept-19,Oregon,97477,Office Supplies,22-Sept-19,5,16,$232.4
,,,,,,Technology,22-Sept-19,5,15,$85.8
US-2019-117170,Kean Takahito,Consumer,17-Sept-19,North Carolina,27604,Office Supplies,24-Sept-19,7,1,$4.6
,,,,,,Technology,24-Sept-19,7,2,$48.0
US-2019-158638,Anthony Garverick,Home Office,17-Sept-19,Pennsylvania,19120,Office Supplies,21-Sept-19,4,4,$5.9
CA-2019-141152,Randy Ferguson,Corporate,16-Sept-19,New York,10024,Office Supplies,19-Sept-19,3,1,$33.6
CA-2019-138100,Alex Avila,Consumer,15-Sept-19,New York,10011,Furniture,20-Sept-19,5,2,$14.6
,,,,,,Office Supplies,20-Sept-19,5,3,$14.9
CA-2019-149594,Monica Federle,Corporate,15-Sept-19,Pennsylvania,19120,Furniture,19-Sept-19,4,4,$103.9
CA-2019-113362,Astrea Jones,Consumer,14-Sept-19,New York,14609,Office Supplies,19-Sept-19,5,8,$460.2
CA-2019-145576,Cynthia Arntzen,Consumer,14-Sept-19,Florida,33614,Furniture,18-Sept-19,4,3,$13.1
,,,,,,Office Supplies,18-Sept-19,4,5,$13.0
CA-2019-159184,John Castell,Consumer,14-Sept-19,Georgia,31204,Furniture,19-Sept-19,5,5,$142.4
,,,,,,Office Supplies,19-Sept-19,5,2,$7.2
CA-2019-160766,Darrin Martin,Consumer,14-Sept-19,New York,10009,Furniture,14-Sept-19,0,9,$464.3
,,,,,,Office Supplies,14-Sept-19,0,18,$714.6
,,,,,,Technology,14-Sept-19,0,8,"$3,104.9"
US-2019-100853,Jennifer Braxton,Corporate,14-Sept-19,Illinois,60623,Office Supplies,19-Sept-19,5,6,$72.6
US-2019-127635,Scott Cohen,Corporate,14-Sept-19,Texas,78415,Furniture,18-Sept-19,4,5,$10.0
,,,,,,Office Supplies,18-Sept-19,4,8,$21.4
CA-2019-113859,Becky Castell,Home Office,13-Sept-19,Texas,79762,Furniture,17-Sept-19,4,6,$340.1
CA-2019-126277,Lena Hernandez,Consumer,13-Sept-19,Ohio,43229,Office Supplies,18-Sept-19,5,3,$2.5
CA-2019-132962,Jessica Myrick,Consumer,13-Sept-19,Pennsylvania,19143,Office Supplies,16-Sept-19,3,3,$15.6
,,,,,,Technology,16-Sept-19,3,5,$252.0
CA-2019-140039,Odella Nelson,Corporate,13-Sept-19,Arizona,85281,Office Supplies,17-Sept-19,4,5,$79.4
CA-2019-142769,Resi Pölking,Consumer,13-Sept-19,Washington,98103,Furniture,13-Sept-19,0,3,$14.2
,,,,,,Office Supplies,13-Sept-19,0,10,$84.6
,,,,,,Technology,13-Sept-19,0,8,$462.9
CA-2019-145212,Dan Campbell,Consumer,13-Sept-19,New York,10011,Office Supplies,19-Sept-19,6,3,$5.5
US-2019-156216,Erin Ashbrook,Corporate,13-Sept-19,North Carolina,28205,Office Supplies,17-Sept-19,4,7,$18.6
CA-2019-101476,Shirley Daniels,Home Office,12-Sept-19,New York,10801,Technology,13-Sept-19,1,1,$70.0
CA-2019-103702,Art Foster,Consumer,12-Sept-19,Ohio,45014,Office Supplies,17-Sept-19,5,7,$63.9
CA-2019-116246,Luke Weiss,Consumer,12-Sept-19,New York,10035,Furniture,17-Sept-19,5,6,"$3,785.3"
CA-2019-138527,Brad Norvell,Corporate,12-Sept-19,North Carolina,27511,Office Supplies,17-Sept-19,5,7,$177.2
,,,,,,Technology,17-Sept-19,5,1,$15.2
US-2019-119081,Tom Ashbrook,Home Office,12-Sept-19,Kansas,66062,Furniture,19-Sept-19,7,2,$40.6
,,,,,,Office Supplies,19-Sept-19,7,5,$689.9
,,,,,,Technology,19-Sept-19,7,5,$57.4
US-2019-150924,Pete Takahito,Consumer,12-Sept-19,Texas,77070,Office Supplies,16-Sept-19,4,5,$5.2
CA-2019-112837,Liz Willingham,Consumer,11-Sept-19,California,93030,Furniture,16-Sept-19,5,3,$128.0
CA-2019-113383,Sandra Flanagan,Consumer,10-Sept-19,New Jersey,07011,Furniture,13-Sept-19,3,5,$254.9
,,,,,,Office Supplies,13-Sept-19,3,4,$81.9
CA-2019-125731,Clay Ludtke,Consumer,10-Sept-19,Oregon,97030,Furniture,16-Sept-19,6,5,"$1,487.0"
,,,,,,Office Supplies,16-Sept-19,6,7,$21.7
US-2019-138835,Dianna Arnett,Home Office,10-Sept-19,Virginia,23464,Office Supplies,14-Sept-19,4,2,$9.6
CA-2019-102869,Logan Currie,Consumer,09-Sept-19,Pennsylvania,19140,Furniture,14-Sept-19,5,3,$17.5
,,,,,,Office Supplies,14-Sept-19,5,3,$15.6
,,,,,,Technology,14-Sept-19,5,7,$200.2
CA-2019-103527,Chris Cortes,Consumer,09-Sept-19,Illinois,60653,Office Supplies,14-Sept-19,5,3,$10.9
CA-2019-126403,Rick Reed,Corporate,09-Sept-19,Massachusetts,01852,Furniture,12-Sept-19,3,6,$785.9
,,,,,,Office Supplies,12-Sept-19,3,10,"$1,518.5"
CA-2019-144407,Maribeth Schnelling,Consumer,09-Sept-19,Michigan,48227,Office Supplies,15-Sept-19,6,7,$103.6
US-2019-115196,Daniel Lacy,Consumer,09-Sept-19,North Carolina,27834,Technology,13-Sept-19,4,2,"$1,300.0"
US-2019-131870,Nicole Fjeld,Home Office,09-Sept-19,Ohio,43130,Furniture,11-Sept-19,2,6,$60.7
,,,,,,Office Supplies,11-Sept-19,2,9,$30.8
CA-2019-107818,Marc Crier,Consumer,08-Sept-19,Washington,99301,Furniture,14-Sept-19,6,5,$975.9
,,,,,,Office Supplies,14-Sept-19,6,16,$795.6
CA-2019-123127,Stefania Perrino,Corporate,08-Sept-19,New York,11561,Office Supplies,12-Sept-19,4,2,$16.8
CA-2019-128839,Ted Trevino,Consumer,08-Sept-19,Virginia,23320,Office Supplies,13-Sept-19,5,9,$45.0
,,,,,,Technology,13-Sept-19,5,3,$210.0
CA-2019-132500,Gary Zandusky,Consumer,08-Sept-19,California,94110,Technology,12-Sept-19,4,2,$50.0
CA-2019-139892,Becky Martin,Consumer,08-Sept-19,Texas,78207,Furniture,12-Sept-19,4,9,"$1,740.1"
,,,,,,Office Supplies,12-Sept-19,4,17,$495.9
,,,,,,Technology,12-Sept-19,4,11,"$8,303.9"
CA-2019-140032,Toby Swindell,Consumer,08-Sept-19,California,94109,Office Supplies,13-Sept-19,5,2,$8.6
CA-2019-146283,Kean Takahito,Consumer,08-Sept-19,Texas,77036,Furniture,15-Sept-19,7,5,$966.7
,,,,,,Office Supplies,15-Sept-19,7,8,$200.0
CA-2019-146815,Paul Prost,Home Office,08-Sept-19,New York,10009,Furniture,13-Sept-19,5,2,$172.8
,,,,,,Office Supplies,13-Sept-19,5,2,$3.5
CA-2019-163293,Karen Carlisle,Corporate,08-Sept-19,Georgia,31204,Technology,11-Sept-19,3,7,$116.9
CA-2019-168592,Dennis Pardue,Home Office,08-Sept-19,California,94110,Office Supplies,14-Sept-19,6,8,$75.6
US-2019-115987,Lisa Hazard,Consumer,08-Sept-19,Texas,75701,Office Supplies,13-Sept-19,5,4,$51.2
CA-2019-100006,Dennis Kane,Consumer,07-Sept-19,New York,10024,Technology,13-Sept-19,6,3,$378.0
CA-2019-105165,Sam Zeldin,Home Office,07-Sept-19,Texas,77036,Furniture,10-Sept-19,3,1,$200.8
,,,,,,Office Supplies,10-Sept-19,3,5,$24.8
,,,,,,Technology,10-Sept-19,3,7,$243.5
CA-2019-109918,Lisa Ryan,Corporate,07-Sept-19,California,95051,Office Supplies,12-Sept-19,5,11,$131.8
CA-2019-117765,Rick Bensley,Home Office,07-Sept-19,Oklahoma,74133,Furniture,13-Sept-19,6,7,$591.9
,,,,,,Office Supplies,13-Sept-19,6,4,$51.9
CA-2019-122882,Sean Braxton,Corporate,07-Sept-19,Pennsylvania,19134,Furniture,13-Sept-19,6,2,$42.4
,,,,,,Office Supplies,13-Sept-19,6,1,$64.8
,,,,,,Technology,13-Sept-19,6,7,$431.9
CA-2019-126193,Shahid Shariari,Consumer,07-Sept-19,Illinois,60543,Office Supplies,14-Sept-19,7,13,$322.0
CA-2019-131002,Tom Boeckenhauer,Consumer,07-Sept-19,Oklahoma,74133,Furniture,12-Sept-19,5,9,$879.6
,,,,,,Office Supplies,12-Sept-19,5,5,$55.8
,,,,,,Technology,12-Sept-19,5,3,$104.9
CA-2019-130449,Victoria Pisteka,Corporate,06-Sept-19,California,94109,Furniture,09-Sept-19,3,6,$41.9
,,,,,,Office Supplies,09-Sept-19,3,8,$58.5
CA-2019-106572,Nora Preis,Consumer,05-Sept-19,Ohio,43402,Office Supplies,10-Sept-19,5,2,$264.3
CA-2019-136861,Patrick Ryan,Consumer,05-Sept-19,Florida,33710,Furniture,07-Sept-19,2,2,$32.0
CA-2019-125171,Allen Goldenen,Consumer,03-Sept-19,New York,10009,Office Supplies,03-Sept-19,0,5,$14.4
US-2019-120236,Mathew Reese,Home Office,03-Sept-19,Texas,77095,Office Supplies,04-Sept-19,1,5,$7.7
CA-2019-106971,Bryan Mills,Consumer,02-Sept-19,Illinois,60089,Technology,08-Sept-19,6,7,$475.9
CA-2019-127936,Clay Ludtke,Consumer,02-Sept-19,New York,10009,Office Supplies,04-Sept-19,2,3,$21.2
CA-2019-151792,Christina VanderZanden,Consumer,02-Sept-19,Illinois,60653,Technology,07-Sept-19,5,3,$240.0
CA-2019-152268,Sanjit Chand,Consumer,02-Sept-19,Arkansas,72701,Office Supplies,07-Sept-19,5,2,"$1,794.0"
CA-2019-157721,Justin MacKendrick,Consumer,02-Sept-19,New York,13601,Furniture,05-Sept-19,3,1,$70.7
,,,,,,Office Supplies,05-Sept-19,3,1,$19.9
CA-2019-158281,Andy Gerbode,Corporate,02-Sept-19,Texas,77095,Technology,07-Sept-19,5,3,$559.7
US-2019-138828,Katherine Ducich,Consumer,02-Sept-19,New York,10009,Office Supplies,03-Sept-19,1,8,$72.7
CA-2019-109855,Lena Hernandez,Consumer,01-Sept-19,New York,10009,Office Supplies,05-Sept-19,4,2,$23.7
,,,,,,Technology,05-Sept-19,4,3,$357.0
CA-2019-126522,Larry Tron,Consumer,01-Sept-19,California,92025,Office Supplies,05-Sept-19,4,3,$53.9
CA-2019-165428,Jack Lebron,Consumer,01-Sept-19,Texas,77036,Office Supplies,04-Sept-19,3,9,$34.8
CA-2019-143385,Shirley Jackson,Consumer,31-Aug-19,New Mexico,87505,Technology,05-Sept-19,5,9,$92.5
CA-2019-146500,Annie Thurman,Consumer,30-Aug-19,Connecticut,06010,Office Supplies,04-Sept-19,5,8,$121.2
CA-2019-135699,Hilary Holden,Corporate,29-Aug-19,California,94110,Office Supplies,29-Aug-19,0,4,$123.3
CA-2019-169775,Ryan Akin,Consumer,29-Aug-19,Florida,33178,Furniture,02-Sept-19,4,3,$174.1
,,,,,,Office Supplies,02-Sept-19,4,6,$535.0
CA-2019-101266,Michael Moore,Consumer,27-Aug-19,Virginia,22153,Office Supplies,30-Aug-19,3,2,$13.4
CA-2019-124688,Corey Catlett,Corporate,27-Aug-19,Virginia,22153,Furniture,29-Aug-19,2,7,"$1,232.1"
,,,,,,Technology,29-Aug-19,2,5,$580.0
CA-2019-143336,Zuschuss Donatelli,Consumer,27-Aug-19,California,94109,Office Supplies,01-Sept-19,5,6,$31.3
,,,,,,Technology,01-Sept-19,5,3,$213.5
CA-2019-103331,Karl Braun,Consumer,26-Aug-19,Delaware,19711,Furniture,01-Sept-19,6,4,$10.7
,,,,,,Office Supplies,01-Sept-19,6,4,$20.7
CA-2019-123260,Frank Merwin,Home Office,26-Aug-19,California,90032,Technology,30-Aug-19,4,8,$176.8
US-2019-115413,Paul Prost,Home Office,26-Aug-19,Delaware,19711,Office Supplies,01-Sept-19,6,3,$8.6
,,,,,,Technology,01-Sept-19,6,3,$150.0
CA-2019-103660,Mitch Webber,Consumer,25-Aug-19,Washington,98103,Technology,30-Aug-19,5,7,"$1,007.9"
CA-2019-104178,Janet Molinari,Corporate,25-Aug-19,California,90036,Furniture,29-Aug-19,4,1,$6.3
,,,,,,Office Supplies,29-Aug-19,4,8,$74.8
,,,,,,Technology,29-Aug-19,4,5,$95.1
CA-2019-107398,Brendan Sweed,Corporate,25-Aug-19,Ohio,43229,Office Supplies,30-Aug-19,5,15,$30.2
CA-2019-115259,Ryan Crowe,Consumer,25-Aug-19,Ohio,43229,Office Supplies,27-Aug-19,2,25,$199.3
CA-2019-126200,Joe Elijah,Consumer,25-Aug-19,Texas,77070,Office Supplies,29-Aug-19,4,6,$38.1
CA-2019-106719,Robert Barroso,Corporate,24-Aug-19,Montana,59102,Office Supplies,24-Aug-19,0,2,$8.3
CA-2019-107916,Jennifer Patt,Corporate,24-Aug-19,New York,11572,Furniture,26-Aug-19,2,2,$13.3
,,,,,,Office Supplies,26-Aug-19,2,3,$12.7
CA-2019-120432,Dorothy Wardle,Corporate,24-Aug-19,Kentucky,42301,Office Supplies,26-Aug-19,2,3,$25.5
CA-2019-110639,Rick Hansen,Consumer,23-Aug-19,New York,10009,Office Supplies,23-Aug-19,0,8,$71.8
CA-2019-124737,Arthur Prichep,Consumer,23-Aug-19,Colorado,80219,Furniture,27-Aug-19,4,3,$4.2
,,,,,,Office Supplies,27-Aug-19,4,19,$276.5
,,,,,,Technology,27-Aug-19,4,9,$143.6
CA-2019-154837,Robert Barroso,Corporate,23-Aug-19,California,90032,Office Supplies,27-Aug-19,4,2,$49.6
US-2019-112795,Corey Roper,Home Office,23-Aug-19,Michigan,49505,Office Supplies,28-Aug-19,5,3,$19.4
CA-2019-123253,Deanra Eno,Home Office,22-Aug-19,Ohio,44107,Office Supplies,25-Aug-19,3,1,$3.9
CA-2019-130918,Jeremy Pistek,Consumer,22-Aug-19,Florida,33161,Office Supplies,24-Aug-19,2,3,$7.6
US-2019-166828,Jennifer Ferguson,Consumer,22-Aug-19,Missouri,63301,Office Supplies,25-Aug-19,3,2,$11.6
CA-2019-114321,Nick Crebassa,Corporate,20-Aug-19,Virginia,23666,Furniture,25-Aug-19,5,13,$500.2
,,,,,,Office Supplies,25-Aug-19,5,3,$917.1
CA-2019-166716,Craig Reiter,Consumer,20-Aug-19,Illinois,60610,Furniture,25-Aug-19,5,2,$421.4
CA-2019-121727,Jim Karlsson,Consumer,19-Aug-19,Ohio,43229,Office Supplies,24-Aug-19,5,2,$10.7
CA-2019-133158,David Wiener,Corporate,19-Aug-19,California,90045,Furniture,21-Aug-19,2,7,$289.2
,,,,,,Office Supplies,21-Aug-19,2,2,$69.5
US-2019-143581,Bill Shonely,Corporate,19-Aug-19,Georgia,31907,Office Supplies,23-Aug-19,4,3,$344.9
US-2019-156559,Lena Hernandez,Consumer,19-Aug-19,Arkansas,72401,Furniture,26-Aug-19,7,9,$638.8
US-2019-164616,Maxwell Schwartz,Consumer,19-Aug-19,Ohio,43229,Office Supplies,21-Aug-19,2,6,$86.0
CA-2019-111500,Don Jones,Corporate,17-Aug-19,Arkansas,72209,Office Supplies,21-Aug-19,4,16,$144.8
,,,,,,Technology,21-Aug-19,4,4,$340.0
CA-2019-129168,Ken Black,Corporate,17-Aug-19,Texas,77095,Office Supplies,23-Aug-19,6,3,$15.6
CA-2019-142839,Troy Staebel,Consumer,16-Aug-19,Pennsylvania,19143,Furniture,20-Aug-19,4,6,$853.1
CA-2019-109043,Christine Sundaresam,Consumer,15-Aug-19,Florida,33021,Office Supplies,17-Aug-19,2,10,$243.6
CA-2019-138023,Keith Herrera,Consumer,15-Aug-19,Texas,75081,Office Supplies,18-Aug-19,3,8,$31.0
CA-2019-141005,Christine Sundaresam,Consumer,15-Aug-19,Connecticut,06824,Office Supplies,18-Aug-19,3,3,$62.9
US-2019-164406,Brian Dahlen,Consumer,15-Aug-19,California,94122,Furniture,19-Aug-19,4,4,$195.1
,,,,,,Office Supplies,19-Aug-19,4,13,$310.1
CA-2019-109302,Charles Sheldon,Corporate,12-Aug-19,New Jersey,08701,Office Supplies,16-Aug-19,4,7,$196.2
CA-2019-109897,Ben Wallace,Consumer,12-Aug-19,California,94122,Furniture,16-Aug-19,4,3,$85.4
,,,,,,Technology,16-Aug-19,4,8,$806.3
CA-2019-153927,Lauren Leatherbury,Consumer,12-Aug-19,Georgia,30188,Office Supplies,13-Aug-19,1,3,$14.0
,,,,,,Technology,13-Aug-19,1,13,$272.6
CA-2019-156244,Duane Huffman,Home Office,12-Aug-19,Florida,33180,Office Supplies,16-Aug-19,4,20,$298.8
,,,,,,Technology,16-Aug-19,4,7,$158.9
CA-2019-127012,Greg Matthias,Consumer,11-Aug-19,Washington,98105,Furniture,15-Aug-19,4,1,$12.4
,,,,,,Office Supplies,15-Aug-19,4,3,$63.9
CA-2019-154641,Ken Lonsdale,Consumer,11-Aug-19,New York,10035,Office Supplies,16-Aug-19,5,1,$375.3
CA-2019-110527,Emily Ducich,Home Office,09-Aug-19,California,92037,Office Supplies,16-Aug-19,7,8,$20.9
CA-2019-141901,Gene McClure,Consumer,09-Aug-19,California,93727,Office Supplies,14-Aug-19,5,1,$6.0
CA-2019-161249,Roger Demir,Consumer,09-Aug-19,Arizona,85023,Office Supplies,13-Aug-19,4,8,$13.8
CA-2019-166471,Matthew Grinstein,Home Office,09-Aug-19,Washington,98103,Technology,13-Aug-19,4,6,"$1,310.3"
CA-2019-167850,Andy Gerbode,Corporate,09-Aug-19,Florida,33710,Office Supplies,16-Aug-19,7,3,$15.6
,,,,,,Technology,16-Aug-19,7,2,$178.4
CA-2019-169726,Joseph Holt,Consumer,09-Aug-19,Washington,98103,Office Supplies,13-Aug-19,4,7,"$2,060.7"
CA-2019-124478,Matt Abelman,Home Office,08-Aug-19,Michigan,48183,Furniture,12-Aug-19,4,6,$53.9
,,,,,,Office Supplies,12-Aug-19,4,6,$205.9
,,,,,,Technology,12-Aug-19,4,3,$850.0
CA-2019-131450,Lena Radford,Consumer,08-Aug-19,California,92024,Furniture,15-Aug-19,7,8,$327.8
,,,,,,Office Supplies,15-Aug-19,7,2,$76.1
,,,,,,Technology,15-Aug-19,7,8,"$1,645.9"
CA-2019-151708,Maria Bertelson,Consumer,08-Aug-19,Arizona,85301,Furniture,14-Aug-19,6,4,$121.4
,,,,,,Technology,14-Aug-19,6,3,$96.0
CA-2019-154669,Tamara Manning,Consumer,08-Aug-19,California,95687,Office Supplies,11-Aug-19,3,11,$423.3
CA-2019-156790,Vivek Gonzalez,Consumer,08-Aug-19,Florida,32216,Furniture,10-Aug-19,2,4,$155.5
CA-2019-115357,Roland Fjeld,Consumer,06-Aug-19,South Carolina,29203,Technology,11-Aug-19,5,3,$62.9
CA-2019-137575,Trudy Brown,Consumer,06-Aug-19,New York,10035,Technology,11-Aug-19,5,2,$200.0
CA-2019-110065,Stephanie Phelps,Corporate,05-Aug-19,New York,10009,Office Supplies,11-Aug-19,6,7,$16.0
,,,,,,Technology,11-Aug-19,6,1,$136.0
CA-2019-118962,Chad Sievert,Consumer,05-Aug-19,California,90004,Furniture,09-Aug-19,4,7,$340.1
,,,,,,Office Supplies,09-Aug-19,4,5,$131.9
CA-2019-124723,Gary Zandusky,Consumer,05-Aug-19,Texas,77590,Furniture,12-Aug-19,7,2,$489.2
CA-2019-150490,Sonia Sunley,Consumer,05-Aug-19,California,94122,Office Supplies,11-Aug-19,6,4,$61.8
,,,,,,Technology,11-Aug-19,6,1,$16.4
US-2019-117968,Ricardo Sperren,Corporate,05-Aug-19,Connecticut,06450,Furniture,07-Aug-19,2,5,"$1,133.4"
,,,,,,Office Supplies,07-Aug-19,2,5,$84.0
CA-2019-126361,Valerie Dominguez,Consumer,04-Aug-19,Utah,84062,Office Supplies,09-Aug-19,5,22,"$1,726.1"
,,,,,,Technology,09-Aug-19,5,5,$400.0
CA-2019-134215,Marina Lichtenstein,Corporate,04-Aug-19,Maine,04401,Office Supplies,08-Aug-19,4,15,$361.7
